subject,part,inc,house,edu,inc2,ses,split,resort,wtp,weber,go,,,,,,,,
157,6mGGovzyvCXju8fsRBz1Ow**,1,2,2,15000,10606.60172,0,1,10,0,1,,,,,,,,
126,6mGGovzyvCXK8QhqhGqeeA**,7,3,2,75000,43301.27019,1,1,10,0,1,,,,,,,,
321,6mGGovzyvCXKee5eqdlWmw**,1,1,2,15000,15000,0,0,10,1,1,,,,,,,,
396,6mGGovzyvCXkz05SzQr6gg**,2,3,1,25000,14433.75673,0,1,10,1,1,,,,,,,,
249,6mGGovzyvCXl20_O4TECvw**,3,2,3,35000,24748.73734,0,0,10,0,1,,,,,,,,
471,6mGGovzyvCXL6-AW4VpmRA**,10,5,4,125000,55901.69944,1,0,10,1,0,,,,,,,,
165,6mGGovzyvCXlC6--4kUDIQ**,11,3,2,150000,86602.54038,1,0,10,1,0,,,,,,,,
67,6mGGovzyvCXlRkJzi-mePA**,7,4,2,75000,37500,1,1,10,0,1,,,,,,,,
18,6mGGovzyvCXm03r1QnlViQ**,5,5,1,55000,24596.74775,0,0,10,2,1,,,,,,,,
718,6mGGovzyvCXMjGR_37ld1Q**,3,4,1,35000,17500,0,0,10,1,1,,,,,,,,
321,6mGGovzyvCXNt5osnZSBJw**,7,3,4,75000,43301.27019,1,0,10,1,1,,,,,,,,
155,6mGGovzyvCXo08ElepIqUA**,3,3,3,35000,20207.25942,0,0,10,2,0,,,,,,,,
888,6mGGovzyvCXoj5XXVXxjMw**,7,3,2,75000,43301.27019,1,1,10,1,1,,,,,,,,
465,6mGGovzyvCXPfb9vk8Soww**,11,1,6,150000,150000,1,0,10,0,0,,,,,,,,
70,6mGGovzyvCXPq6MZEXoNJQ**,3,2,4,35000,24748.73734,0,0,10,0,1,,,,,,,,
795,6mGGovzyvCXpSWHyfMpFWQ**,10,2,1,125000,88388.34765,1,0,10,1,0,,,,,,,,
409,6mGGovzyvCXpxq4qiFQo5Q**,0,1,3,5000,5000,0,1,10,2,1,,,,,,,,
262,6mGGovzyvCXq6pvgSkSR_Q**,10,2,4,125000,88388.34765,1,0,10,1,0,,,,,,,,
126,6mGGovzyvCXQIt2VRwzMCg**,2,5,3,25000,11180.33989,0,1,10,1,1,,,,,,,,
60,6mGGovzyvCXRARvL4-Hecg**,8,2,4,85000,60104.0764,1,0,$10 ,2,1,,,,,,,,
961,6mGGovzyvCXRuepSJxxPNg**,2,2,3,25000,17677.66953,0,1,10,1,1,,,,,,,,
277,6mGGovzyvCXtUjYEuBTjnw**,8,3,4,85000,49074.77288,1,1,10,1,1,,,,,,,,
285,6mGGovzyvCXuOiPCWOOCfQ**,1,2,2,15000,10606.60172,0,0,10,1,1,,,,,,,,
538,6mGGovzyvCXVhPd10vZIQQ**,9,2,1,95000,67175.14421,1,0,10,1,1,,,,,,,,
331,6mGGovzyvCXVMv2ftAWtLA**,2,2,0,25000,17677.66953,0,1,10,2,0,,,,,,,,
996,6mGGovzyvCXW6Z0ePm-BEw**,11,2,4,150000,106066.0172,1,1,10,0,1,,,,,,,,
100,6mGGovzyvCXW7Imd99Oi9A**,10,4,4,125000,62500,1,0,10,1,1,,,,,,,,
474,6mGGovzyvCXWIoplR3T_gQ**,3,1,6,35000,35000,1,1,10,1,1,,,,,,,,
488,6mGGovzyvCXwpFIDg_UpoA**,2,2,6,25000,17677.66953,0,1,10,2,1,,,,,,,,
835,6mGGovzyvCXWXmkxffWXLA**,6,4,2,65000,32500,1,1,10,2,1,,,,,,,,
915,6mGGovzyvCXYqhREHedx3g**,5,3,2,55000,31754.26481,0,0,10,1,1,,,,,,,,
196,6mGGovzyvCUYe-BejruECQ**,1,4,1,15000,7500,0,0,11,2,1,,,,,,,,
482,6mGGovzyvCV5WyHB2STM8g**,10,2,4,125000,88388.34765,1,0,11,0,1,,,,,,,,
636,6mGGovzyvCVAx_osJjUz0w**,2,3,2,25000,14433.75673,0,1,11,1,1,,,,,,,,
495,6mGGovzyvCWBpx8C7NPOsw**,0,1,2,5000,5000,0,0,11,0,1,,,,,,,,
461,6mGGovzyvCWDkeUODnyLow**,1,1,4,15000,15000,0,1,11,0,1,,,,,,,,
743,6mGGovzyvCXh-uSzMBFSVA**,8,4,5,85000,42500,1,1,11,0,1,,,,,,,,
368,6mGGovzyvCUAuMvVp7WKtA**,0,1,3,5000,5000,0,0,12,0,1,,,,,,,,
210,6mGGovzyvCUE_c1s-iZUHQ**,2,3,2,25000,14433.75673,0,1,12,1,1,,,,,,,,
656,6mGGovzyvCUpXxfL2Pvc6g**,9,2,1,95000,67175.14421,1,0,12,0,0,,,,,,,,
95,6mGGovzyvCUrxbUVT_YixQ**,3,4,1,35000,17500,0,0,12,1,1,,,,,,,,
791,6mGGovzyvCUTnqOzMKHqSQ**,6,5,3,65000,29068.88371,0,0,12,2,1,,,,,,,,
646,6mGGovzyvCV0bfKk_MpHMQ**,8,3,4,85000,49074.77288,1,0,12,1,0,,,,,,,,
369,6mGGovzyvCV17RrN60Mkqg**,5,4,1,55000,27500,0,0,12,1,1,,,,,,,,
330,6mGGovzyvCV1kMkmRVaagQ**,7,2,4,75000,53033.00859,1,1,12,0,1,,,,,,,,
400,6mGGovzyvCVeC4zbLwLYYQ**,5,3,2,55000,31754.26481,0,0,12,2,1,,,,,,,,
386,6mGGovzyvCVkZJoQa1TUxA**,7,3,6,75000,43301.27019,1,1,12,2,0,,,,,,,,
850,6mGGovzyvCVth_dmotMItg**,2,3,1,25000,14433.75673,0,0,12,1,1,,,,,,,,
370,6mGGovzyvCW3io4Yshs55w**,5,4,6,55000,27500,0,0,12,2,0,,,,,,,,
375,6mGGovzyvCWAxQCbShRXuw**,1,3,1,15000,8660.254038,0,0,12,1,1,,,,,,,,
551,6mGGovzyvCWDwJ55OUK-XQ**,7,6,2,75000,30618.62178,0,1,12,0,0,,,,,,,,
149,6mGGovzyvCWKNp5TdmNQ0A**,11,1,6,150000,150000,1,1,12,0,1,,,,,,,,
404,6mGGovzyvCWuZP9hUlfpFg**,6,8,1,65000,22980.97039,0,0,12,0,1,,,,,,,,
976,6mGGovzyvCX1fPWzZc2rVA**,2,3,1,25000,14433.75673,0,0,12,1,0,,,,,,,,
245,6mGGovzyvCX-DSaCW03w6w**,3,3,4,35000,20207.25942,0,1,12,0,1,,,,,,,,
950,6mGGovzyvCXoBEnjrGtjow**,4,4,1,45000,22500,0,1,12,2,1,,,,,,,,
424,6mGGovzyvCXRXqy9nvE-6A**,5,1,4,55000,55000,1,0,12,1,0,,,,,,,,
104,6mGGovzyvCXSmqKfO2DDqA**,10,2,2,125000,88388.34765,1,0,12,0,1,,,,,,,,
752,6mGGovzyvCXsSLEJFWoYug**,5,4,2,55000,27500,0,1,12,2,1,,,,,,,,
855,6mGGovzyvCXTEMV3925QkA**,3,4,2,35000,17500,0,0,12,0,1,,,,,,,,
562,6mGGovzyvCUc36b8fFNtBw**,4,2,2,45000,31819.80515,0,0,12.99,1,0,,,,,,,,
210,6mGGovzyvCWmTcw7vsulxg**,3,1,5,35000,35000,1,1,13,0,1,,,,,,,,
148,6mGGovzyvCU6dwwbXloRZA**,2,3,4,25000,14433.75673,0,0,15,2,0,,,,,,,,
253,6mGGovzyvCU9YLvK1YhJjQ**,4,2,2,45000,31819.80515,0,1,15,1,1,,,,,,,,
495,6mGGovzyvCUb7-e9AXjIQw**,8,4,4,85000,42500,1,0,15,1,0,,,,,,,,
330,6mGGovzyvCUlWIToVgVcmw**,6,2,6,65000,45961.94078,1,1,15,1,1,,,,,,,,
476,6mGGovzyvCUn9xt9AFkyDA**,7,2,6,75000,53033.00859,1,1,15,2,0,,,,,,,,
146,6mGGovzyvCUQp2M59ZnOuA**,7,3,3,75000,43301.27019,1,1,15,1,0,,,,,,,,
902,6mGGovzyvCUrtJ3FT-LJqQ**,8,2,4,85000,60104.0764,1,0,$15 ,0,1,,,,,,,,
594,6mGGovzyvCURx7UqDi2Mnw**,1,1,2,15000,15000,0,1,15,1,0,,,,,,,,
356,6mGGovzyvCUz-YbmWoAeIQ**,3,6,1,35000,14288.69017,0,0,15,0,1,,,,,,,,
587,6mGGovzyvCV1guWDiR9WEA**,3,1,2,35000,35000,1,0,15,2,1,,,,,,,,
271,6mGGovzyvCV1iWyThGTRmg**,2,4,4,25000,12500,0,1,15,2,1,,,,,,,,
308,6mGGovzyvCV6ng9PjdQ1hQ**,7,5,4,75000,33541.01966,1,0,15,0,1,,,,,,,,
570,6mGGovzyvCVAjUnlJfme2g**,7,3,4,75000,43301.27019,1,1,15,0,0,,,,,,,,
480,6mGGovzyvCVBLlapY-tdOg**,5,4,2,55000,27500,0,1,15,0,1,,,,,,,,
839,6mGGovzyvCVc1kIBQ-Xqrw**,10,2,4,125000,88388.34765,1,1,15,0,0,,,,,,,,
769,6mGGovzyvCVd_5j09WljJw**,3,2,3,35000,24748.73734,0,1,15,2,1,,,,,,,,
993,6mGGovzyvCVkPlPRYEuFCw**,5,1,2,55000,55000,1,0,15,0,0,,,,,,,,
317,6mGGovzyvCVN7qfL6YXH1g**,10,4,6,125000,62500,1,1,15,0,1,,,,,,,,
405,6mGGovzyvCVOvLDss5mRNw**,1,3,1,15000,8660.254038,0,0,15,1,1,,,,,,,,
364,6mGGovzyvCVQciJzmu8xGA**,7,2,4,75000,53033.00859,1,0,15,1,1,,,,,,,,
392,6mGGovzyvCVSy3tWN1qJCA**,4,2,5,45000,31819.80515,0,1,15,2,0,,,,,,,,
29,6mGGovzyvCVUXZRIUFQ-DQ**,1,3,3,15000,8660.254038,0,0,15,1,1,,,,,,,,
950,6mGGovzyvCVWQ1GAvVVmyQ**,8,4,4,85000,42500,1,0,15,0,0,,,,,,,,
972,6mGGovzyvCVZ3n12_gv-Xw**,6,3,3,65000,37527.7675,1,1,15,0,1,,,,,,,,
979,6mGGovzyvCW_B7ntJeXrUg**,10,1,2,125000,125000,1,1,15,2,0,,,,,,,,
877,6mGGovzyvCW4zB41Pqk5lA**,0,5,3,5000,2236.067977,0,1,15,2,1,,,,,,,,
237,6mGGovzyvCW6-C7yOvBtFA**,4,1,2,45000,45000,1,0,15,0,1,,,,,,,,
411,6mGGovzyvCWAvfhgobyFxg**,3,2,4,35000,24748.73734,0,0,15,1,1,,,,,,,,
933,6mGGovzyvCWc1KwacpQ36g**,3,6,1,35000,14288.69017,0,0,15,0,1,,,,,,,,
276,6mGGovzyvCWcOMbDTvoGkg**,0,1,3,5000,5000,0,1,15,1,1,,,,,,,,
197,6mGGovzyvCWETg3qWp7JzQ**,0,3,1,5000,2886.751346,0,1,15,0,0,,,,,,,,
915,6mGGovzyvCWFCATbdP8wFw**,5,2,2,55000,38890.87297,1,0,15,0,1,,,,,,,,
352,6mGGovzyvCWFZzrLFFs8ng**,2,2,2,25000,17677.66953,0,0,15,1,1,,,,,,,,
291,6mGGovzyvCWkZdTSVkwcTQ**,2,2,1,25000,17677.66953,0,0,15,0,0,,,,,,,,
139,6mGGovzyvCWLt3XWxa9xUg**,2,3,1,25000,14433.75673,0,1,15,2,1,,,,,,,,
145,6mGGovzyvCWSpVyEjN-aAw**,6,2,1,65000,45961.94078,1,1,15,0,1,,,,,,,,
853,6mGGovzyvCWsy-4dewHz8Q**,5,4,2,55000,27500,0,1,15,1,1,,,,,,,,
357,6mGGovzyvCWuAJtwXbgEEg**,8,4,3,85000,42500,1,0,15,1,1,,,,,,,,
577,6mGGovzyvCX6BV_E2qKI8A**,4,2,2,45000,31819.80515,0,1,15,1,0,,,,,,,,
870,6mGGovzyvCXd84c4-OgAfw**,4,3,3,45000,25980.76211,0,1,15,0,1,,,,,,,,
964,6mGGovzyvCXLUzEeSCwhCA**,1,2,1,15000,10606.60172,0,0,15,1,1,,,,,,,,
194,6mGGovzyvCXmEKhoG6BbOA**,1,2,3,15000,10606.60172,0,1,15,2,1,,,,,,,,
105,6mGGovzyvCXpBh12NpZUyA**,4,3,2,45000,25980.76211,0,0,15,0,1,,,,,,,,
150,6mGGovzyvCXPkeW4uFPTHQ**,6,5,2,65000,29068.88371,0,0,15,2,1,,,,,,,,
345,6mGGovzyvCXPKPtwuoBpJA**,6,3,0,65000,37527.7675,1,0,15,0,1,,,,,,,,
388,6mGGovzyvCXstFN8tNwbUQ**,10,4,1,125000,62500,1,0,15,2,1,,,,,,,,
560,6mGGovzyvCXT_nQ3o8b0Lg**,6,2,1,65000,45961.94078,1,1,15,2,1,,,,,,,,
629,6mGGovzyvCXvEF9QQNiojg**,10,2,4,125000,88388.34765,1,1,15,0,1,,,,,,,,
475,6mGGovzyvCU7EzYxfEeo9w**,4,3,2,45000,25980.76211,0,1,16,1,1,,,,,,,,
283,6mGGovzyvCWDE0SpVbYFog**,3,4,1,35000,17500,0,1,16,2,1,,,,,,,,
381,6mGGovzyvCUTFyOEnWgIeg**,1,1,1,15000,15000,0,0,16.99,1,,,,,,,,,
282,6mGGovzyvCVUGtvibMXLeA**,10,5,2,125000,55901.69944,1,1,18,1,1,,,,,,,,
922,6mGGovzyvCXxUV6YHwEB9Q**,2,3,4,25000,14433.75673,0,0,18,1,1,,,,,,,,
114,6mGGovzyvCUYLUWHjvqwcg**,4,2,5,45000,31819.80515,0,0,18.75,2,0,,,,,,,,
985,6mGGovzyvCXKBTCUvE6YBQ**,4,1,4,45000,45000,1,1,18.99,1,0,,,,,,,,
394,6mGGovzyvCXTFj1bj0pdfg**,0,3,1,5000,2886.751346,0,0,19,2,0,,,,,,,,
162,6mGGovzyvCU5C86829kTsQ**,10,4,5,125000,62500,1,1,20,0,0,,,,,,,,
457,6mGGovzyvCU7s9fbjRBPUg**,4,3,4,45000,25980.76211,0,1,20,1,0,,,,,,,,
663,6mGGovzyvCU9ie0mz0qJhg**,3,3,4,35000,20207.25942,0,0,20,1,1,,,,,,,,
523,6mGGovzyvCUABMk5viQo2w**,5,4,2,55000,27500,0,1,20,2,1,,,,,,,,
291,6mGGovzyvCUAKOq2LjAHjg**,5,4,2,55000,27500,0,0,20,1,1,,,,,,,,
195,6mGGovzyvCUaTv9Lw3IOqA**,1,1,2,15000,15000,0,0,20,0,0,,,,,,,,
325,6mGGovzyvCUcjcIgfPhJzA**,7,4,2,75000,37500,1,1,20,1,0,,,,,,,,
173,6mGGovzyvCUDIBTde7a4LA**,9,3,2,95000,54848.27557,1,0,20,1,0,,,,,,,,
507,6mGGovzyvCUFFpDYDSidMA**,4,5,2,45000,20124.6118,0,0,20,1,0,,,,,,,,
606,6mGGovzyvCU-j_1Etc78ug**,9,2,6,95000,67175.14421,1,1,20,1,1,,,,,,,,
469,6mGGovzyvCUJhx2U0XH54w**,5,3,1,55000,31754.26481,0,1,20,2,1,,,,,,,,
370,6mGGovzyvCUjpPI1BmshOw**,8,2,4,85000,60104.0764,1,0,20,1,1,,,,,,,,
642,6mGGovzyvCUQtjydO16m-A**,6,1,4,65000,65000,1,1,20,0,0,,,,,,,,
989,6mGGovzyvCUqurCEu7jpig**,5,2,3,55000,38890.87297,1,0,20,2,0,,,,,,,,
933,6mGGovzyvCUR87ulApZC2g**,1,2,4,15000,10606.60172,0,0,20,1,1,,,,,,,,
172,6mGGovzyvCUxv11tmWKb6A**,5,4,4,55000,27500,0,0,20,1,1,,,,,,,,
366,6mGGovzyvCUy0FElldGE8g**,9,4,1,95000,47500,1,1,20,1,0,,,,,,,,
564,6mGGovzyvCV49Eg9DRPklg**,10,4,4,125000,62500,1,1,20,1,1,,,,,,,,
974,6mGGovzyvCV4M8TiGpFlxA**,2,2,4,25000,17677.66953,0,0,20,0,1,,,,,,,,
379,6mGGovzyvCV7KkYRVoWKLg**,3,7,3,35000,13228.75656,0,1,20,2,1,,,,,,,,
48,6mGGovzyvCVBdsoNavSDZg**,2,2,2,25000,17677.66953,0,0,20,2,0,,,,,,,,
774,6mGGovzyvCVcuQtK1DbSWA**,2,2,5,25000,17677.66953,0,1,20,1,1,,,,,,,,
326,6mGGovzyvCVdLXyRiV9K_A**,10,3,3,125000,72168.78365,1,0,20,0,0,,,,,,,,
589,6mGGovzyvCVdoFmPd8ZObg**,1,4,5,15000,7500,0,1,20,2,0,,,,,,,,
406,6mGGovzyvCVHkjxJ3wGUWQ**,0,1,1,5000,5000,0,0,20,1,1,,,,,,,,
378,6mGGovzyvCVih4yJnJu10g**,8,3,4,85000,49074.77288,1,1,20,1,0,,,,,,,,
258,6mGGovzyvCVk2JN_8Txwmg**,6,4,2,65000,32500,1,1,20,0,1,,,,,,,,
691,6mGGovzyvCVLZICTtxoNZA**,5,3,2,55000,31754.26481,0,1,20,2,0,,,,,,,,
112,6mGGovzyvCVowdEhQdryGQ**,4,5,2,45000,20124.6118,0,0,20,2,1,,,,,,,,
358,6mGGovzyvCVq0QF--34YyA**,11,4,6,150000,75000,1,0,20,1,1,,,,,,,,
444,6mGGovzyvCVRpEMrrMCflA**,5,9,1,55000,18333.33333,0,1,20,1,0,,,,,,,,
443,6mGGovzyvCVSyeAZ6Qy3DQ**,7,2,5,75000,53033.00859,1,1,20,0,0,,,,,,,,
151,6mGGovzyvCVv2Y5pQM77dA**,3,4,4,35000,17500,0,1,20,0,0,,,,,,,,
264,6mGGovzyvCW7e0SKoP3ptQ**,10,3,4,125000,72168.78365,1,1,20,1,1,,,,,,,,
414,6mGGovzyvCWaGM21n5izjg**,2,23,3,25000,5212.860351,0,1,20,0,0,,,,,,,,
396,6mGGovzyvCWdR4lp43eqyw**,2,3,2,25000,14433.75673,0,1,20,1,1,,,,,,,,
265,6mGGovzyvCWdZg8-Hv7gFA**,1,3,1,15000,8660.254038,0,1,20,2,0,,,,,,,,
422,6mGGovzyvCWEfDESu8L9vw**,0,4,1,5000,2500,0,1,20,2,1,,,,,,,,
227,6mGGovzyvCWeviBh5I5qbw**,8,2,2,85000,60104.0764,1,0,20,2,0,,,,,,,,
219,6mGGovzyvCWew5h5I8pNbA**,6,4,1,65000,32500,1,1,20,2,0,,,,,,,,
391,6mGGovzyvCWfhKfNxXSOMA**,2,4,1,25000,12500,0,1,20,2,1,,,,,,,,
379,6mGGovzyvCWkUqvRx5AKng**,7,3,1,75000,43301.27019,1,1,20,2,0,,,,,,,,
404,6mGGovzyvCWnFf_NEzGIVQ**,2,2,1,25000,17677.66953,0,1,20,2,1,,,,,,,,
684,6mGGovzyvCWR6NWONeTBDQ**,4,3,3,45000,25980.76211,0,1,20,0,1,,,,,,,,
874,6mGGovzyvCWvnSGySBf2EA**,4,3,2,45000,25980.76211,0,0,20,1,1,,,,,,,,
82,6mGGovzyvCWWEd4QFAgrUA**,5,5,1,55000,24596.74775,0,0,20,0,0,,,,,,,,
194,6mGGovzyvCWynjkfMa0cSg**,11,6,4,150000,61237.24357,1,0,20,0,0,,,,,,,,
248,6mGGovzyvCX2WLXhv7REZw**,8,5,4,85000,38013.15562,1,1,20,2,1,,,,,,,,
217,6mGGovzyvCX5uFZWezhAmQ**,1,1,0,15000,15000,0,1,20,2,0,,,,,,,,
202,6mGGovzyvCXack775vL3tA**,0,1,2,5000,5000,0,0,20,0,0,,,,,,,,
787,6mGGovzyvCXA-hYkfiF-KQ**,6,3,2,65000,37527.7675,1,1,20,1,1,,,,,,,,
62,6mGGovzyvCXaYrAKKCmyIQ**,2,3,1,25000,14433.75673,0,1,20,1,1,,,,,,,,
977,6mGGovzyvCXBNYp_fTRAog**,6,2,4,65000,45961.94078,1,0,20,2,0,,,,,,,,
559,6mGGovzyvCXdbjTbsTg5qQ**,10,4,2,125000,62500,1,1,20,2,0,,,,,,,,
214,6mGGovzyvCXE3RLWhEKhWg**,10,4,4,125000,62500,1,0,20,2,1,,,,,,,,
538,6mGGovzyvCXEgqcU3ebbQA**,1,2,2,15000,10606.60172,0,0,20,2,0,,,,,,,,
346,6mGGovzyvCXfVshl0Sz9tw**,5,4,2,55000,27500,0,0,20,1,0,,,,,,,,
382,6mGGovzyvCXJWIGzRcFq-Q**,0,3,2,5000,2886.751346,0,0,20,1,1,,,,,,,,
380,6mGGovzyvCXp7GABPeLiUA**,1,3,1,15000,8660.254038,0,0,20,0,0,,,,,,,,
860,6mGGovzyvCXq-13pBD4few**,11,10,2,150000,47434.1649,1,0,20,0,1,,,,,,,,
91,6mGGovzyvCXRDDZwVZIBsg**,2,3,3,25000,14433.75673,0,1,20,0,0,,,,,,,,
45,6mGGovzyvCXSGnwq-YJB3g**,3,3,2,35000,20207.25942,0,1,20,2,1,,,,,,,,
930,6mGGovzyvCXsJX2Bu4M7lQ**,4,2,4,45000,31819.80515,0,1,20,0,1,,,,,,,,
33,6mGGovzyvCXuKm74UYEe8Q**,10,8,6,125000,44194.17382,1,1,20,2,1,,,,,,,,
179,6mGGovzyvCXWtezBBKEaRg**,1,3,4,15000,8660.254038,0,0,20,1,1,,,,,,,,
223,6mGGovzyvCXXpZRwXkRXlw**,11,4,6,150000,75000,1,1,20,2,0,,,,,,,,
110,6mGGovzyvCV0uimTJrZSyA**,10,3,5,125000,72168.78365,1,1,20.99,2,0,,,,,,,,
635,6mGGovzyvCV8DI3nBgv3JQ**,0,4,1,5000,2500,0,0,21,2,1,,,,,,,,
386,6mGGovzyvCVMIgspVdJYgA**,3,1,2,35000,35000,1,0,24,0,0,,,,,,,,
630,6mGGovzyvCUN_V36V5R67g**,3,5,2,35000,15652.47584,0,1,25,0,0,,,,,,,,
355,6mGGovzyvCUnMvfnpqloUA**,4,6,6,45000,18371.17307,0,1,25,2,0,,,,,,,,
864,6mGGovzyvCVio5qoRJXHHw**,0,3,2,5000,2886.751346,0,1,25,0,1,,,,,,,,
230,6mGGovzyvCVL0apJ2_GBDg**,10,5,4,125000,55901.69944,1,0,25,0,0,,,,,,,,
529,6mGGovzyvCVU7zK4IW5p3w**,6,5,4,65000,29068.88371,0,1,25,1,1,,,,,,,,
631,6mGGovzyvCVVrUtikODM-w**,8,1,6,85000,85000,1,1,25,1,0,,,,,,,,
895,6mGGovzyvCW5_H7qMhqegA**,5,3,2,55000,31754.26481,0,1,25,2,0,,,,,,,,
492,6mGGovzyvCWstHXboZ__OQ**,3,5,3,35000,15652.47584,0,1,25,0,1,,,,,,,,
359,6mGGovzyvCXErmEzJfFMbQ**,4,4,2,45000,22500,0,1,25,0,1,,,,,,,,
440,6mGGovzyvCXFUYIsqWXdDA**,6,6,4,65000,26536.13888,0,1,25,2,0,,,,,,,,
834,6mGGovzyvCXIi_KIIYodzQ**,10,3,5,125000,72168.78365,1,1,25,1,0,,,,,,,,
472,6mGGovzyvCXqFP6MODaD3Q**,3,4,1,35000,17500,0,0,25,2,0,,,,,,,,
401,6mGGovzyvCXzzrH6wKObpw**,8,4,6,85000,42500,1,1,25,0,1,,,,,,,,
265,6mGGovzyvCUFZn-h0tGnVg**,5,4,4,55000,27500,0,1,30,1,0,,,,,,,,
849,6mGGovzyvCUyKlti7HPHQw**,0,2,3,5000,3535.533906,0,0,30,1,1,,,,,,,,
377,6mGGovzyvCVR_Y6cfUHyVw**,2,3,2,25000,14433.75673,0,1,30,0,1,,,,,,,,
108,6mGGovzyvCWsaea1JOBVSQ**,3,1,1,35000,35000,1,1,30,0,0,,,,,,,,
386,6mGGovzyvCX_Q39CjOgugg**,0,2,2,5000,3535.533906,0,0,30,0,1,,,,,,,,
971,6mGGovzyvCX8RhQu6YCNxQ**,0,2,1,5000,3535.533906,0,0,30,2,1,,,,,,,,
127,6mGGovzyvCXf_seFUpWrUQ**,3,5,3,35000,15652.47584,0,1,30,0,1,,,,,,,,
960,6mGGovzyvCXfu9movoLVZw**,10,1,6,125000,125000,1,1,30,1,1,,,,,,,,
712,6mGGovzyvCXNW1Jq_WA-aA**,8,4,2,85000,42500,1,0,30,2,1,,,,,,,,
832,6mGGovzyvCX8iXQ-IQKwXw**,10,5,5,125000,55901.69944,1,0,31,2,0,,,,,,,,
354,6mGGovzyvCVQT0x3qQvADA**,10,4,4,125000,62500,1,1,34,1,0,,,,,,,,
353,6mGGovzyvCU36UFYW2gexg**,10,4,2,125000,62500,1,1,35,0,1,,,,,,,,
237,6mGGovzyvCX-3bletr_i0A**,6,4,5,65000,32500,1,0,35,0,1,,,,,,,,
778,6mGGovzyvCUO6yAvRlCO5Q**,5,2,0,55000,38890.87297,1,0,40,1,1,,,,,,,,
156,6mGGovzyvCWRfkXqu4g3vQ**,2,3,2,25000,14433.75673,0,1,40,1,1,,,,,,,,
766,6mGGovzyvCXS_kj0DIZefA**,5,2,4,55000,38890.87297,1,0,40,1,,,,,,,,,
883,6mGGovzyvCV6qAJFV9Fa4A**,0,1,2,5000,5000,0,1,45,1,0,,,,,,,,
352,6mGGovzyvCUFsfBQdLjNpw**,0,4,1,5000,2500,0,0,50,2,1,,,,,,,,
280,6mGGovzyvCUNpwl-lQr2oQ**,5,1,4,55000,55000,1,0,50,1,0,,,,,,,,
154,6mGGovzyvCUo6glmyWxKrQ**,9,1,2,95000,95000,1,0,50,2,0,,,,,,,,
331,6mGGovzyvCV0Ss368WySIg**,8,4,1,85000,42500,1,1,50,1,0,,,,,,,,
900,6mGGovzyvCVRpPkdYRPIMQ**,8,4,4,85000,42500,1,1,50,0,0,,,,,,,,
553,6mGGovzyvCVWGxzdo1b_bQ**,4,3,2,45000,25980.76211,0,1,50,1,0,,,,,,,,
744,6mGGovzyvCW6ANA6d6Elew**,1,3,2,15000,8660.254038,0,1,50,0,0,,,,,,,,
687,6mGGovzyvCW6YxsIMHhtKw**,3,2,2,35000,24748.73734,0,0,50,1,0,,,,,,,,
685,6mGGovzyvCWDXQzNN4hdCw**,5,3,4,55000,31754.26481,0,1,50,1,1,,,,,,,,
354,6mGGovzyvCWpmLM_0YN7FQ**,10,3,4,125000,72168.78365,1,1,50,0,0,,,,,,,,
233,6mGGovzyvCWqA48zyUAChQ**,2,1,2,25000,25000,0,0,50,2,0,,,,,,,,
347,6mGGovzyvCXEwNjShu6v6w**,11,4,6,150000,75000,1,1,50,0,1,,,,,,,,
409,6mGGovzyvCXKnvw6u_zR-g**,2,1,2,25000,25000,0,1,50,2,0,,,,,,,,
839,6mGGovzyvCXko4wAtKDSYQ**,8,5,4,85000,38013.15562,1,0,50,2,0,,,,,,,,
378,6mGGovzyvCW-4U6Y43ljuA**,11,5,6,150000,67082.03932,1,1,55,1,0,,,,,,,,
661,6mGGovzyvCUwXWUqT_PfvQ**,2,2,4,25000,17677.66953,0,1,56,2,0,,,,,,,,
235,6mGGovzyvCXse3nTa1ALLQ**,9,1,6,95000,95000,1,1,66,2,0,,,,,,,,
888,6mGGovzyvCWCUlNxlMFuUQ**,1,2,1,15000,10606.60172,0,1,70,0,0,,,,,,,,
894,6mGGovzyvCUBgnOmGj6n-A**,10,3,6,125000,72168.78365,1,1,77,0,0,,,,,,,,
116,6mGGovzyvCW0gYylnFdDAg**,7,3,6,75000,43301.27019,1,1,77,1,0,,,,,,,,
212,6mGGovzyvCUDVOJgyRUyng**,5,2,2,55000,38890.87297,1,1,100,2,0,,,,,,,,
437,6mGGovzyvCUKAguWgdg7qA**,3,4,2,35000,17500,0,0,100,2,0,,,,,,,,
796,6mGGovzyvCUSXssshcdYoA**,9,3,2,95000,54848.27557,1,0,100,1,0,,,,,,,,
195,6mGGovzyvCUZrtEgWjGIvA**,10,3,3,125000,72168.78365,1,0,100,1,0,,,,,,,,
248,6mGGovzyvCVbPNPmPQ15TA**,11,2,6,150000,106066.0172,1,0,100,0,1,,,,,,,,
9,6mGGovzyvCVpU3O64-q6CA**,9,2,1,95000,67175.14421,1,1,100,2,0,,,,,,,,
329,6mGGovzyvCW-1msPROgB4Q**,11,2,6,150000,106066.0172,1,1,100,0,1,,,,,,,,
565,6mGGovzyvCW5jv19HS77rw**,4,4,1,45000,22500,0,1,100,1,0,,,,,,,,
236,6mGGovzyvCWbz38fmEqnbA**,5,4,4,55000,27500,0,0,100,0,0,,,,,,,,
